1.1 0.793975791 0.00190907389444
1.2 0.80911027 0.000808792636991
1.3 0.786766 0.000879545845258
1.4 0.760803842 0.00116928414655
1.5 0.75329746 0.0001798754481
1.6 0.717192654 0.000742657865393
1.7 0.682083048 0.000923098732756
1.8 0.65524687 6.37046871876e-05
1.9 0.60477991 0.000101423430056
2.0 0.54103779 8.13683962577e-05
2.1 0.44726986 0.000153420825649
2.2 0.257294109 0.000464037630458
2.3 0.112194852 0.00023697802887
2.4 0.071976024 0.000113499060015
2.5 0.056801953 7.2700767867e-05
2.6 0.048903607 5.3605589647e-05
2.7 0.042228271 3.62208477786e-05
2.8 0.038978851 3.69082663706e-05
2.9 0.03583131 2.76493605715e-05
3.0 0.033671755 2.31669676455e-05
